index,mobile_number,arpu_6,arpu_7,arpu_8,onnet_mou_6,onnet_mou_7,onnet_mou_8,offnet_mou_6,offnet_mou_7,offnet_mou_8,roam_ic_mou_6,roam_ic_mou_7,roam_ic_mou_8,roam_og_mou_6,roam_og_mou_7,roam_og_mou_8,total_og_mou_6,total_og_mou_7,total_og_mou_8,total_ic_mou_6,total_ic_mou_7,total_ic_mou_8,total_rech_num_6,total_rech_num_7,total_rech_num_8,total_rech_amt_6,total_rech_amt_7,total_rech_amt_8,total_rech_data_6,total_rech_data_7,total_rech_data_8,av_rech_amt_data_6,av_rech_amt_data_7,av_rech_amt_data_8,aon,sms_ic_6,sms_ic_7,sms_ic_8,sms_og_6,sms_og_7,sms_og_8,churn,days_since_last_rech_6,days_since_last_rech_7,days_since_last_rech_8,days_since_last_rech_data_6,days_since_last_rech_data_7,days_since_last_rech_data_8,count_2g3g,vol_2g3g,monthly_2g3g,segment
34996,7002279449,305.651,387.02,331.712,70.06,62.83,105.23,74.61,63.96,54.46,0.0,0.0,0.0,0.0,0.0,0.0,144.68,126.79,159.69,63.23,40.31,102.58,4,6,5,274,514,570,1.0,1.0,1.0,154.0,154.0,154.0,32.7,40,18,7,8,25,11,0,14.0,11.0,2.0,16.0,13.0,16.0,0.5,157.365,0.5,2
1264,7000771114,421.716,680.209,412.121,48.49,455.83,243.54,25.28,282.21,77.58,0.0,0.0,0.0,0.0,0.0,0.0,73.78,738.04,321.13,256.51,135.91,232.34,6,14,8,436,832,510,3.0,1.0,1.0,458.0,154.0,154.0,33.06666666666667,11,6,10,5,21,14,0,5.0,0.0,1.0,6.0,18.0,19.0,0.5,366.295,0.5,2
5313,7001580714,310.0420000000001,378.726,625.2669999999998,230.43,154.36,45.54,118.26,97.93,174.18,0.0,0.0,0.0,0.0,0.0,0.0,350.29,252.79,220.03,306.76,274.83,309.79,4,6,7,250,482,829,0.0,2.0,1.0,0.0,304.0,179.0,88.63333333333334,12,22,23,31,11,10,0,13.0,6.0,0.0,60.0,15.0,25.0,0.5,384.035,0.5,2
80435,7000311920,509.961,421.102,387.756,69.14,147.76,204.23,357.76,308.29,278.46,0.0,0.0,0.0,0.0,0.0,0.0,426.91,456.06,482.69,73.36,109.48,100.03,24,18,25,601,497,415,9.0,2.0,6.0,225.0,50.0,150.0,36.06666666666667,18,19,18,18,11,12,0,1.0,0.0,0.0,7.0,22.0,21.0,3.0,146.32999999999996,0.0,2
52122,7000652715,279.908,391.01099999999997,234.69299999999998,93.63,36.33,31.98,42.86,55.98,76.23,0.0,0.0,0.0,0.51,0.0,0.0,135.98,92.31,108.21,636.84,798.03,670.79,11,11,10,354,458,289,4.0,4.0,4.0,100.0,273.0,100.0,49.96666666666667,10,23,13,17,22,18,0,0.0,0.0,1.0,0.0,11.0,1.0,2.0,233.465,0.0,2
74217,7001214509,303.657,309.742,397.88800000000003,5.88,7.21,21.13,277.63,370.24,619.08,0.0,0.0,0.0,0.0,0.0,0.0,284.16,377.46,645.54,304.14,193.69,214.73,5,6,7,377,397,390,1.0,2.0,4.0,23.0,46.0,92.0,28.2,19,21,19,13,17,20,0,5.0,3.0,3.0,5.0,15.0,6.0,2.0,0.0,0.0,2
21829,7001103765,253.937,281.699,272.195,13.06,10.73,32.83,135.98,142.89,140.66,0.0,0.0,0.0,0.0,0.0,0.0,149.04,153.63,173.49,228.58,190.03,169.43,12,16,11,305,335,345,5.0,6.0,4.0,125.0,150.0,100.0,67.06666666666666,37,0,22,35,24,5,0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,146.985,0.0,2
75459,7002399300,260.723,470.277,337.968,14.93,5.03,9.31,79.81,50.46,79.08,0.0,0.0,0.0,0.0,0.0,0.0,100.88,84.76,96.83,79.06,45.68,82.01,10,21,12,294,561,381,1.0,6.0,4.0,154.0,382.0,241.0,64.4,27,12,18,8,16,16,0,4.0,0.0,6.0,22.0,0.0,11.0,2.0,976.515,0.5,2
7977,7002318915,671.24,549.191,383.94,117.73,72.36,48.21,627.56,461.13,292.01,0.0,0.0,0.0,0.0,0.0,0.0,745.29,533.49,340.23,279.38,275.76,289.14,10,9,5,733,518,350,1.0,1.0,2.0,41.0,252.0,275.0,76.0,39,6,23,8,24,18,0,2.0,2.0,4.0,2.0,24.0,15.0,1.0,171.26999999999995,0.5,2
74562,7000918866,502.404,471.589,519.08,132.04,81.11,153.13,184.29,153.24,238.83,0.0,0.0,0.0,0.0,0.0,0.0,316.34,234.36,399.79,357.16,245.31,293.21,8,12,11,570,478,607,2.0,4.0,1.0,304.0,257.0,154.0,9.733333333333333,0,16,17,29,11,15,0,4.0,2.0,0.0,9.0,2.0,4.0,0.5,280.79,0.5,2
1011,7002187735,900.0219999999997,1007.9810000000001,1388.066,294.09,256.08,352.29,875.71,1168.56,955.99,31.01,102.14,37.11,25.03,45.84,46.43,1144.78,1378.79,1261.86,399.38,764.11,757.09,7,12,13,1157,1237,1399,1.0,1.0,2.0,252.0,252.0,504.0,15.266666666666667,5,14,12,19,5,12,0,2.0,3.0,0.0,16.0,24.0,2.0,1.0,655.645,1.0,2
13456,7001277458,380.222,577.005,256.462,70.64,54.66,22.24,137.39,122.09,60.31,0.0,60.94,0.0,0.0,74.33,0.0,208.64,103.63,82.56,211.01,115.86,132.13,12,11,4,428,662,298,1.0,1.0,1.0,198.0,198.0,198.0,8.666666666666666,37,2,11,6,23,20,0,1.0,6.0,6.0,15.0,13.0,16.0,0.5,735.425,0.5,2
5835,7001552451,853.2189999999997,269.383,214.168,232.63,22.38,4.69,609.78,80.11,8.23,0.0,0.0,38.63,0.0,0.0,8.96,851.81,103.74,4.36,233.69,256.04,164.08,32,17,17,940,310,261,0.0,12.0,10.0,0.0,300.0,271.0,88.7,38,19,20,22,6,0,0,0.0,1.0,0.0,60.0,1.0,6.0,5.0,278.295,0.0,2
64553,7001952072,54.742,136.185,663.5219999999998,21.58,19.98,43.31,17.21,7.46,335.38,0.76,1.14,0.0,9.28,0.78,0.0,29.51,27.06,380.26,23.44,46.31,64.09,5,13,31,60,156,763,0.0,7.0,9.0,0.0,131.0,178.0,35.53333333333333,22,29,13,1,20,17,0,17.0,1.0,4.0,60.0,1.0,4.0,4.5,220.675,0.0,2
52088,7001709103,688.929,694.68,697.825,18.69,21.04,34.54,384.03,392.19,466.61,0.0,0.0,0.0,0.0,0.0,0.0,402.73,414.28,502.48,392.43,439.08,494.31,7,8,5,802,842,852,1.0,1.0,1.0,252.0,252.0,252.0,102.46666666666668,40,22,7,15,13,14,0,0.0,1.0,0.0,12.0,5.0,3.0,0.5,395.45,0.5,2
27512,7001619408,180.46200000000002,354.57599999999996,364.996,45.03,88.51,28.94,183.01,185.33,158.93,0.0,0.0,0.0,0.0,0.0,0.0,228.04,273.84,187.88,81.79,77.78,106.36,5,5,5,220,454,508,0.0,1.0,1.0,0.0,198.0,198.0,24.2,17,29,16,31,17,22,0,6.0,3.0,1.0,60.0,3.0,1.0,0.5,1160.745,0.5,2
46144,7000572677,226.94099999999997,369.02099999999996,565.869,2.89,20.43,20.84,46.89,196.13,208.44,1.96,0.0,2.56,6.63,0.0,0.0,43.16,216.56,230.14,74.54,239.64,327.03,5,5,10,374,364,699,1.0,1.0,1.0,154.0,154.0,154.0,12.966666666666667,16,0,19,5,19,22,0,0.0,9.0,4.0,13.0,16.0,13.0,0.5,397.61,0.5,2
2108,7001032430,517.716,384.926,431.477,48.86,58.39,79.68,32.48,30.09,20.28,0.0,0.0,0.0,0.0,0.0,0.0,81.34,88.49,99.96,42.58,143.01,137.56,3,4,5,625,408,647,1.0,2.0,1.0,505.0,358.0,252.0,84.6,32,4,15,21,5,5,0,20.0,5.0,1.0,25.0,5.0,21.0,0.5,516.99,0.5,2
48590,7001488801,676.9989999999998,383.527,201.12900000000002,4.81,9.03,10.79,33.98,125.16,49.01,0.0,0.0,0.0,0.0,0.0,0.0,38.79,134.19,59.81,189.09,231.06,119.83,7,8,9,796,443,221,3.0,2.0,1.0,756.0,406.0,154.0,121.7,8,28,0,17,8,5,0,4.0,5.0,6.0,4.0,10.0,27.0,0.5,592.92,0.5,2
13854,7002366664,393.57099999999997,542.437,503.231,0.0,11.26,21.41,320.03,486.29,177.53,0.0,0.0,0.0,0.0,0.0,0.0,320.03,497.56,198.94,260.91,186.96,92.04,7,5,4,436,558,655,1.0,1.0,2.0,198.0,198.0,397.0,16.466666666666665,26,25,15,18,3,8,0,3.0,3.0,5.0,25.0,25.0,20.0,1.0,718.0500000000003,1.0,2
98400,7002262988,402.227,326.779,408.477,0.0,13.16,32.11,210.21,179.84,195.58,0.0,0.0,0.0,0.0,0.0,0.0,211.98,193.01,229.59,483.66,290.03,414.94,7,7,4,424,407,464,1.0,1.0,1.0,154.0,154.0,154.0,85.86666666666666,8,15,14,21,11,6,0,0.0,5.0,8.0,16.0,19.0,29.0,0.5,391.275,0.5,2
98729,7001649288,953.513,690.5939999999997,829.582,4.84,7.24,0.56,271.14,235.29,75.19,0.0,9.16,8.49,0.0,19.66,9.09,277.58,223.79,66.89,65.69,56.26,21.48,14,12,15,1326,587,956,5.0,5.0,10.0,623.0,85.0,643.0,6.2,24,14,7,29,21,7,0,0.0,1.0,5.0,2.0,1.0,20.0,5.0,1037.945,0.5,2
48230,7002371180,375.716,187.891,338.471,158.19,215.33,223.99,51.96,110.83,91.81,0.0,0.0,0.0,0.0,0.0,0.0,211.66,327.04,318.46,249.59,250.78,267.33,10,3,9,466,208,412,3.0,1.0,2.0,373.0,98.0,275.0,26.03333333333333,17,14,6,6,13,20,0,0.0,20.0,5.0,0.0,20.0,20.0,1.0,309.225,0.5,2
60344,7000258728,391.283,576.927,594.626,37.33,97.08,63.23,242.78,364.68,350.86,0.0,0.0,0.0,0.0,0.0,0.0,280.84,461.76,414.09,453.09,703.26,686.31,5,7,5,484,594,674,1.0,1.0,1.0,154.0,154.0,154.0,25.466666666666665,15,25,16,12,21,21,0,2.0,3.0,11.0,19.0,23.0,24.0,0.5,434.955,0.5,2
99353,7000069667,341.565,508.634,371.663,16.01,18.41,25.66,87.99,116.98,144.31,0.0,0.0,0.0,0.0,0.0,0.0,104.01,136.38,169.98,59.21,77.41,82.66,8,9,7,398,646,428,1.0,2.0,1.0,198.0,396.0,198.0,7.0,38,13,12,19,20,13,0,1.0,0.0,1.0,26.0,0.0,1.0,0.5,332.065,0.5,2
80893,7001081198,332.08099999999996,459.539,300.094,77.91,69.24,73.48,507.06,390.64,422.08,0.0,0.0,0.0,0.0,0.0,0.0,586.59,459.89,495.56,174.74,165.76,262.43,5,15,7,417,517,327,0.0,10.0,3.0,0.0,247.0,69.0,74.4,3,13,20,18,19,3,0,4.0,2.0,1.0,60.0,2.0,1.0,1.5,16.575,0.0,2
77760,7000807023,987.868,716.553,526.7869999999998,64.23,72.76,54.81,907.66,593.68,184.04,0.0,0.0,0.0,0.0,0.0,0.0,971.89,666.44,238.86,499.83,463.74,549.44,25,16,17,1110,799,596,0.0,2.0,6.0,0.0,179.0,150.0,12.566666666666665,26,29,19,6,8,4,0,0.0,2.0,4.0,60.0,2.0,20.0,3.0,675.0,0.0,2
39024,7000647844,221.16299999999998,315.061,302.0490000000001,17.79,40.16,28.48,93.36,126.79,108.69,0.0,0.0,0.0,0.0,0.0,0.0,119.08,181.48,156.08,116.83,113.01,153.09,20,25,21,248,358,342,2.0,3.0,3.0,28.0,48.0,42.0,57.0,6,0,0,27,14,13,0,0.0,0.0,0.0,9.0,8.0,13.0,1.5,2.585,0.0,2
42517,7002381592,648.395,546.747,560.53,530.34,638.89,566.43,332.21,269.66,229.33,7.44,0.0,0.0,14.19,0.0,0.0,848.36,908.56,795.76,455.83,395.44,449.54,8,8,9,771,811,511,1.0,1.0,1.0,154.0,154.0,154.0,50.8,35,4,14,4,16,11,0,4.0,1.0,0.0,12.0,15.0,16.0,0.5,166.515,0.5,2
99952,7000132285,49.659,41.913999999999994,803.403,0.0,0.0,4.09,20.86,13.71,905.11,0.85,2.2,0.0,5.55,7.73,0.0,15.31,5.98,913.69,10.73,3.45,237.41,4,4,31,75,47,988,1.0,1.0,12.0,25.0,17.0,300.0,18.6,14,17,1,3,12,3,0,17.0,0.0,0.0,29.0,0.0,0.0,6.0,257.28,0.0,2
66865,7001736233,584.217,807.1110000000001,560.646,119.33,111.13,51.44,256.11,786.86,169.59,29.36,0.0,0.0,51.29,0.0,0.0,324.14,897.99,221.04,231.94,219.38,158.54,6,5,6,392,948,901,2.0,2.0,3.0,304.0,304.0,503.0,27.766666666666666,33,26,8,33,13,11,0,6.0,6.0,2.0,6.0,17.0,2.0,1.5,861.12,1.5,2
35211,7001655110,477.24800000000016,583.6080000000002,420.728,17.39,106.19,38.48,229.89,317.49,323.08,0.0,0.0,0.0,34.18,0.0,0.0,213.11,423.69,361.56,100.46,188.06,230.39,7,6,5,534,619,565,1.0,1.0,2.0,198.0,252.0,221.0,103.63333333333334,6,22,22,7,6,2,0,3.0,7.0,5.0,20.0,23.0,10.0,1.0,665.37,0.5,2
5928,7001481461,363.092,372.751,583.263,69.78,65.66,96.66,217.09,218.54,295.33,0.0,0.0,9.61,0.0,0.0,9.69,286.88,284.21,382.29,487.24,499.31,505.24,6,7,5,408,482,593,2.0,2.0,2.0,304.0,304.0,304.0,127.36666666666666,39,15,5,31,25,13,0,7.0,12.0,1.0,24.0,27.0,27.0,1.0,149.805,0.0,2
96718,7002359564,509.376,487.395,461.972,26.41,54.61,14.21,199.93,273.41,229.81,0.0,0.0,0.0,0.0,0.0,0.0,226.34,328.03,244.03,291.74,669.79,260.98,6,6,4,590,658,486,2.0,1.0,1.0,352.0,198.0,198.0,62.26666666666666,13,12,3,5,13,12,0,2.0,0.0,4.0,2.0,6.0,10.0,0.5,463.49,0.5,2
47100,7001159082,108.8,723.035,925.804,0.0,1.24,0.0,2.3,0.45,11.06,0.0,2.71,12.03,0.0,0.45,4.85,2.3,1.24,6.21,186.01,164.41,203.88,3,6,5,0,876,1138,2.0,3.0,4.0,504.0,756.0,1008.0,57.43333333333333,26,20,1,2,23,17,0,13.0,7.0,1.0,13.0,7.0,4.0,2.0,1638.575,2.0,2
43486,7000120284,305.481,324.1670000000001,288.39599999999996,35.58,1.96,6.94,99.96,17.34,185.58,0.0,0.0,0.0,0.0,0.0,0.0,135.54,19.31,192.53,72.08,79.66,280.94,8,5,3,358,364,358,1.0,2.0,1.0,198.0,254.0,198.0,6.066666666666666,16,14,9,12,3,6,0,18.0,14.0,14.0,19.0,18.0,22.0,0.5,563.26,0.5,2
64761,7002314132,591.089,627.487,954.2819999999999,1.03,1.26,6.46,19.23,22.64,132.56,0.0,0.0,0.0,0.0,0.0,0.0,20.26,23.91,139.03,96.28,86.13,179.79,40,54,61,657,716,1093,40.0,50.0,60.0,577.0,553.5,817.0,54.43333333333333,20,27,16,29,19,0,0,2.0,0.0,1.0,2.0,0.0,1.0,30.0,1414.88,0.0,2
8922,7001923436,346.796,331.759,301.922,41.16,53.89,57.83,200.43,73.71,98.76,0.0,0.0,0.0,0.0,0.0,0.0,243.54,127.61,159.31,273.41,173.04,236.06,21,23,18,440,355,360,8.0,14.0,8.0,200.0,350.0,200.0,81.63333333333334,39,10,7,19,12,10,0,1.0,1.0,3.0,5.0,1.0,11.0,4.0,149.73000000000005,0.0,2
75969,7002089025,395.195,245.93200000000002,748.3639999999997,58.13,38.43,38.36,56.18,48.31,66.66,0.0,0.0,0.0,0.0,0.0,0.0,114.31,86.74,105.79,141.94,157.24,119.54,4,4,5,404,404,843,1.0,1.0,1.0,154.0,154.0,154.0,34.666666666666664,4,8,14,20,24,0,0,14.0,6.0,11.0,14.0,17.0,25.0,0.5,716.84,0.5,2
92566,7000148219,88.212,793.403,513.281,1.61,1.63,0.0,30.43,72.26,45.44,0.0,0.0,0.0,0.0,0.0,0.0,32.04,73.89,45.73,2.99,5.89,30.69,5,9,6,150,906,624,0.0,3.0,2.0,0.0,756.0,504.0,9.9,6,28,19,18,9,13,0,0.0,4.0,2.0,60.0,5.0,2.0,1.0,816.78,1.0,2
66269,7001433185,482.464,544.25,444.296,75.74,4.26,25.44,295.39,245.08,233.99,0.0,0.0,0.0,0.0,0.0,0.0,371.14,249.34,259.44,237.51,248.73,226.78,4,7,12,489,688,509,1.0,2.0,1.0,179.0,358.0,179.0,89.7,6,14,9,0,9,20,0,9.0,1.0,0.0,23.0,1.0,3.0,0.5,313.57,0.5,2
86506,7002274839,1038.941,869.4580000000003,639.765,895.99,475.53,565.51,287.73,311.79,218.44,0.0,0.0,0.0,0.0,0.0,0.0,1183.73,787.33,783.96,877.46,596.99,1056.88,30,29,16,1199,1060,732,1.0,2.0,1.0,145.0,290.0,145.0,6.866666666666666,11,0,3,7,23,22,0,0.0,0.0,0.0,27.0,3.0,7.0,0.5,214.095,0.5,2
93488,7002018270,461.594,536.7919999999998,784.3710000000003,20.69,10.59,1.83,181.73,281.76,479.21,0.0,0.0,0.0,0.0,0.0,0.0,208.51,294.04,481.36,247.46,314.13,391.34,30,29,45,522,639,910,11.0,9.0,8.0,166.0,153.0,136.0,14.466666666666667,10,10,5,13,25,9,0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,97.78,0.0,2
81530,7001967061,198.77700000000002,408.931,125.012,11.94,3.55,0.0,57.76,21.13,27.64,0.0,0.0,0.0,0.0,0.0,0.0,69.71,24.68,27.64,18.68,14.53,4.99,2,5,2,154,429,704,1.0,1.0,1.0,154.0,154.0,154.0,61.96666666666667,8,4,18,32,22,6,0,4.0,3.0,6.0,4.0,3.0,6.0,0.5,145.35,0.5,2
11142,7000554751,641.356,365.171,470.44800000000004,436.78,254.03,182.39,122.18,89.61,154.16,0.21,0.0,0.0,0.0,0.0,0.0,558.96,343.64,336.56,188.06,116.99,182.89,3,7,3,402,652,250,2.0,2.0,2.0,304.0,304.0,304.0,15.466666666666667,41,5,23,34,25,9,0,5.0,8.0,9.0,5.0,8.0,9.0,1.0,171.485,0.0,2
66913,7001363961,1477.981,1138.22,1762.915,34.76,35.08,60.01,429.84,528.74,751.19,15.61,33.16,36.11,33.38,37.69,44.13,431.23,526.13,767.08,472.68,559.68,608.94,10,7,3,1591,1748,2004,3.0,1.0,2.0,959.0,252.0,504.0,98.23333333333332,22,28,13,8,5,12,0,3.0,1.0,16.0,5.0,12.0,16.0,1.0,1051.0800000000004,1.0,2
22851,7000220908,677.02,505.98,482.616,62.73,39.96,50.64,214.93,100.63,73.41,0.0,0.0,0.0,0.0,0.0,0.0,277.66,141.43,124.06,625.91,390.23,304.04,12,10,4,813,693,534,1.0,1.0,1.0,198.0,198.0,274.0,32.53333333333333,19,29,13,17,18,20,0,3.0,6.0,7.0,21.0,18.0,20.0,0.5,644.355,0.5,2
96059,7000342416,366.287,360.551,367.80400000000003,85.63,63.38,79.98,410.63,469.11,456.88,0.0,0.0,0.0,0.0,0.0,0.0,496.26,532.49,536.86,192.26,182.64,244.81,6,8,12,287,507,457,2.0,3.0,7.0,46.0,69.0,161.0,17.6,19,12,15,6,7,12,0,3.0,3.0,1.0,3.0,6.0,6.0,3.5,0.0,0.0,2
8502,7002299374,394.894,135.77,346.716,2.41,0.0,0.0,3.69,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,6.11,0.0,0.96,70.06,19.71,3.73,3,3,4,460,162,406,2.0,2.0,2.0,450.0,304.0,396.0,29.63333333333333,28,27,22,23,21,18,0,9.0,12.0,3.0,9.0,12.0,3.0,1.0,662.9849999999999,1.0,2
246,7001897999,964.993,493.038,1059.333,415.81,265.08,237.08,408.68,396.04,358.88,0.0,0.0,19.83,0.0,0.0,18.93,824.49,661.13,577.03,523.68,508.93,370.74,6,2,2,1980,0,707,1.0,0.0,2.0,655.0,0.0,707.0,90.2,21,21,19,35,23,8,0,15.0,16.0,6.0,16.0,60.0,6.0,1.0,1594.09,1.0,2
44594,7000799225,192.22,624.3340000000002,321.96299999999997,354.59,534.16,77.56,6.19,12.86,1.23,0.0,0.0,0.0,0.93,0.0,0.0,359.86,547.31,81.38,12.16,42.54,26.21,7,19,10,266,697,390,0.0,7.0,2.0,0.0,472.0,290.0,33.6,22,4,12,12,2,0,0,2.0,2.0,0.0,60.0,2.0,14.0,1.0,673.75,1.0,2
73652,7000671441,384.00800000000004,485.023,505.949,59.86,56.69,52.11,158.56,166.49,322.96,0.0,0.0,0.0,0.0,0.0,0.0,219.79,226.64,379.23,449.19,353.61,458.74,20,15,11,446,550,604,3.0,3.0,1.0,75.0,345.0,179.0,23.63333333333333,16,27,22,17,0,16,0,0.0,1.0,0.0,5.0,2.0,14.0,0.5,325.085,0.5,2
48062,7001264784,470.264,523.363,302.7,338.38,541.46,430.43,92.63,43.53,180.24,0.0,0.0,0.0,0.0,0.0,0.0,431.01,584.99,610.68,386.04,1160.31,980.83,5,6,3,704,600,400,4.0,2.0,0.0,608.0,304.0,0.0,104.76666666666668,15,16,24,19,9,11,0,1.0,3.0,6.0,1.0,4.0,60.0,0.0,0.0,0.0,2
52921,7000761750,299.293,461.08,387.336,19.56,97.19,138.74,69.91,49.21,31.79,0.0,0.0,0.0,0.0,0.0,0.0,92.69,152.28,173.96,536.81,735.04,1609.13,19,36,36,344,524,444,1.0,13.0,9.0,154.0,269.0,169.0,20.633333333333333,27,26,2,30,13,14,0,3.0,0.0,0.0,19.0,0.0,2.0,4.5,226.495,0.0,2
60521,7001157788,858.9989999999997,199.361,256.251,85.04,34.29,5.01,25.53,59.39,14.43,17.13,14.46,0.0,3.01,4.99,0.0,107.56,88.69,19.44,213.78,151.94,75.93,9,4,3,1136,110,302,3.0,0.0,1.0,756.0,0.0,252.0,45.53333333333333,12,29,17,18,10,18,0,0.0,6.0,23.0,5.0,60.0,26.0,0.5,24.08,0.5,2
83363,7002237912,553.297,656.044,485.533,16.88,20.78,35.26,430.04,582.64,281.04,0.0,0.0,0.0,0.0,0.0,0.0,448.66,604.89,316.31,680.66,809.83,715.19,20,22,9,613,764,540,1.0,1.0,1.0,14.0,14.0,154.0,84.06666666666666,4,26,2,22,7,5,0,0.0,1.0,1.0,15.0,21.0,21.0,0.5,161.535,0.5,2
18786,7000939233,398.00300000000004,367.541,450.814,97.71,146.34,87.29,117.78,149.74,174.03,0.0,0.0,0.0,0.0,0.0,0.0,215.49,299.43,261.33,620.03,348.46,352.31,8,5,4,422,538,556,1.0,1.0,1.0,154.0,154.0,154.0,111.16666666666669,30,19,12,1,25,22,0,15.0,0.0,1.0,16.0,20.0,23.0,0.5,269.725,0.5,2
98809,7000557929,458.811,245.56,149.17700000000005,0.0,0.0,8.08,0.0,0.0,12.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.34,77.04,35.73,36.43,6,10,5,542,290,175,5.0,3.0,2.0,694.0,435.0,290.0,9.466666666666667,25,20,9,21,22,6,0,2.0,1.0,7.0,2.0,1.0,15.0,1.0,669.11,1.0,2
6900,7001153302,286.644,287.962,559.4069999999998,1.16,7.88,22.24,25.01,46.96,86.89,0.0,0.0,0.0,0.0,0.0,0.0,26.89,54.84,109.73,46.11,16.31,177.21,5,5,5,352,325,654,1.0,1.0,2.0,252.0,252.0,504.0,13.5,7,17,20,22,12,20,0,16.0,2.0,10.0,18.0,20.0,10.0,1.0,785.845,1.0,2
70613,7001652570,320.3590000000001,254.87599999999998,361.119,24.63,28.03,43.11,39.24,68.33,94.56,13.89,0.0,0.0,17.38,0.0,0.0,46.49,97.24,137.68,42.73,115.69,104.98,4,4,6,252,543,425,1.0,1.0,1.0,252.0,252.0,252.0,25.3,1,11,16,34,5,6,0,16.0,8.0,1.0,29.0,18.0,21.0,0.5,515.595,0.5,2
26229,7001484344,345.101,382.23699999999997,496.27099999999996,48.99,64.29,52.39,103.74,159.51,111.08,7.23,7.14,1.3,4.33,18.86,0.8,148.41,204.94,162.68,103.71,163.53,173.13,6,8,7,412,442,556,2.0,2.0,3.0,404.0,404.0,558.0,77.93333333333334,1,9,7,2,16,13,0,2.0,7.0,3.0,20.0,23.0,10.0,1.5,363.155,0.5,2
34858,7001840215,306.981,264.7,332.439,21.29,33.86,32.09,149.49,104.14,156.39,0.0,0.0,0.0,0.0,0.0,0.0,170.79,138.01,188.49,426.81,424.66,411.31,3,4,5,145,354,494,1.0,1.0,1.0,145.0,154.0,154.0,90.43333333333334,24,24,14,0,2,8,0,17.0,15.0,4.0,29.0,28.0,27.0,0.5,411.875,0.5,2
94671,7000099454,563.7080000000002,299.222,316.41,116.76,77.64,52.71,195.96,85.61,138.06,6.68,0.0,0.0,88.38,0.0,0.0,224.34,163.26,190.78,137.49,186.06,137.81,7,6,5,499,394,282,1.0,1.0,1.0,154.0,154.0,154.0,6.833333333333332,20,26,14,21,11,14,0,9.0,7.0,6.0,19.0,18.0,20.0,0.5,368.315,0.5,2
45890,7000272219,99.553,342.22,377.68199999999996,1.7,5.31,7.36,5.4,14.13,10.53,0.91,0.0,0.0,0.2,0.0,0.0,7.53,21.09,19.29,4.29,22.96,18.34,4,9,6,116,427,419,0.0,2.0,4.0,0.0,289.0,409.0,44.66666666666666,12,4,18,18,7,0,0,23.0,2.0,9.0,60.0,5.0,9.0,2.0,774.495,0.5,2
31591,7002327432,273.375,241.387,262.431,13.19,26.44,48.16,155.76,101.36,113.71,0.0,0.0,0.0,0.0,0.0,0.0,168.96,127.81,161.88,63.14,63.04,73.18,4,3,4,352,264,414,2.0,1.0,1.0,304.0,154.0,154.0,58.26666666666666,5,3,12,21,18,19,0,9.0,16.0,5.0,20.0,24.0,27.0,0.5,229.205,0.5,2
55195,7000706005,376.939,991.35,1271.223,22.68,141.36,121.69,252.93,639.79,653.16,0.0,73.19,0.0,0.0,51.68,0.0,276.99,729.48,774.86,451.98,800.64,804.23,10,21,20,435,1009,1329,1.0,2.0,3.0,98.0,252.0,450.0,50.06666666666667,1,11,14,29,3,5,0,0.0,1.0,2.0,5.0,2.0,11.0,1.5,1182.8100000000004,1.0,2
98495,7000904652,1132.808,1196.547,1270.139,211.78,175.79,84.84,273.43,220.64,184.26,0.0,0.0,0.0,0.0,0.0,0.0,485.21,396.44,269.11,167.56,173.74,202.48,8,8,14,1369,1338,2094,3.0,4.0,3.0,756.0,1008.0,1162.0,29.23333333333333,8,5,10,6,3,8,0,2.0,3.0,1.0,2.0,3.0,4.0,1.5,2112.745,1.5,2
52638,7002226539,312.335,321.598,381.801,93.71,202.91,112.96,434.39,336.38,203.21,0.0,0.0,203.68,0.0,0.0,99.53,528.11,539.29,216.64,373.81,368.68,154.73,10,14,15,377,347,501,4.0,5.0,6.0,34.5,115.0,138.0,69.0,38,18,11,13,13,12,0,4.0,2.0,1.0,4.0,6.0,1.0,3.0,0.0,0.0,2
47193,7001090640,735.115,1329.5379999999998,884.048,165.39,192.93,154.43,486.83,426.56,414.59,34.08,25.13,0.0,21.79,21.73,0.0,630.43,597.76,569.03,622.91,617.16,873.64,6,4,6,1419,1054,936,1.0,2.0,1.0,252.0,504.0,252.0,21.966666666666665,15,8,13,13,16,1,0,6.0,8.0,6.0,11.0,8.0,12.0,0.5,481.795,0.5,2
50049,7000789073,860.8969999999997,697.097,448.68699999999995,66.11,54.71,153.99,738.31,846.43,231.71,0.0,0.0,0.0,0.0,0.0,0.0,808.03,905.23,389.79,1275.69,1305.83,443.59,22,18,12,1034,745,519,1.0,3.0,1.0,46.0,138.0,91.0,65.86666666666666,36,26,5,13,6,3,0,0.0,3.0,5.0,9.0,13.0,27.0,0.5,258.835,0.0,2
